index,code,year,period,id,Country,population,tourists,venue,rate,food,glass,metal,other,paper,plastic,leather,green_waste,waste_recycling
6845,EEA_31615-01-7,2008,2008-01--2008-12,FRHR42C,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6846,EEA_3161-02-2,2008,2008-01--2008-12,FRHR42C,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6884,EEA_31615-01-7,2008,2008-01--2008-12,FRFR158,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6888,EEA_3161-03-3,2008,2008-01--2008-12,FRAR66,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6899,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0295,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6900,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0007B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6902,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0298,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6903,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0298,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6905,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0007C,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6913,EEA_3161-03-3,2008,2008-01--2008-12,FRAR02,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6915,EEA_3161-03-3,2008,2008-01--2008-12,FRAR01,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6920,EEA_31615-01-7,2008,2008-01--2008-12,FRDR162,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6921,EEA_3161-01-1,2008,2008-01--2008-12,FRDR161B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6936,EEA_3161-03-3,2008,2008-01--2008-12,FRDR199,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6939,EEA_31615-01-7,2008,2008-01--2008-12,FRDR196A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6940,EEA_3161-02-2,2008,2008-01--2008-12,FRDR196A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6942,EEA_3161-05-5,2008,2008-01--2008-12,FRDR192B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6947,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0302,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6962,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0007B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6964,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0298,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6973,EEA_3161-05-5,2008,2008-01--2008-12,FRDR161B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6977,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0295,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6981,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0296,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
6983,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0298,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7010,EEA_3161-02-2,2008,2008-01--2008-12,UKSC010758,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
7104,EEA_3161-05-5,2009,2009-01--2009-12,FRER10807,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7137,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0144B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7138,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0144B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7139,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0144B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7141,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0290,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7147,EEA_3161-03-3,2009,2009-01--2009-12,FRHR20,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7150,EEA_3161-05-5,2009,2009-01--2009-12,FRHR42C,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7154,EEA_3161-05-5,2009,2009-01--2009-12,FRDR84,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7156,EEA_3161-05-5,2009,2009-01--2009-12,FRDR432,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7157,EEA_31615-01-7,2009,2009-01--2009-12,FRDR432,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7158,EEA_3161-02-2,2009,2009-01--2009-12,FRDR432,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7160,EEA_3161-05-5,2009,2009-01--2009-12,FRDR220,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7161,EEA_3161-02-2,2009,2009-01--2009-12,FRDR220,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7166,EEA_31615-01-7,2009,2009-01--2009-12,FRDR84,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7169,EEA_31615-01-7,2009,2009-01--2009-12,FRDR220,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7178,EEA_3161-03-3,2009,2009-04--2009-10,FRGR0286,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7179,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0007A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7226,EEA_3161-02-2,2006,2006-01--2006-12,UKGB106038033290,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
7231,EEA_3161-02-2,2006,2006-01--2006-12,UKGB106039023220,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
7238,EEA_3161-02-2,2008,2008-01--2008-12,UKGB106038033290,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
7331,EEA_3161-03-3,2009,2009-03--2009-05,FRFR279,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7335,EEA_31615-01-7,2009,2009-01--2009-12,FRHR346-I90-0400,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7345,EEA_3161-05-5,2009,2009-01--2009-12,FI53_011_Y01,Finland,18.1485472672831,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
7347,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0006A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7349,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0002,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7350,EEA_3161-01-1,2009,2009-01--2009-12,FRFRR227_2,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7351,EEA_3161-05-5,2009,2009-01--2009-12,FRFRR227_2,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7355,EEA_31615-01-7,2009,2009-01--2009-12,FRFR280,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7364,EEA_3161-01-1,2009,2009-01--2009-12,FRFR777,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7370,EEA_3161-05-5,2009,2009-01--2009-12,FRFR777,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7391,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0543,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7396,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0544,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7404,EEA_3161-05-5,2009,2009-01--2009-12,FRFR280,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7406,EEA_3161-05-5,2009,2009-01--2009-12,FRFR279,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7413,EEA_3161-02-2,2009,2009-01--2009-12,FI53_011_Y01,Finland,18.1485472672831,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
7427,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0002,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7428,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0003A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7481,EEA_3161-02-2,2006,2006-01--2006-12,UKSC020446,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
7491,EEA_3161-01-1,2008,2008-01--2008-12,FRDR677,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7492,EEA_31615-01-7,2008,2008-01--2008-12,FRDR676,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7496,EEA_3161-02-2,2008,2008-01--2008-12,FRDR1806A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7497,EEA_3161-03-3,2008,2008-06--2008-08,FRDR677,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7531,EEA_31615-01-7,2008,2008-01--2008-12,FRDR517C,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7533,EEA_3161-02-2,2008,2008-01--2008-12,FRDR2015,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7552,EEA_3161-05-5,2008,2008-01--2008-12,FRDR428B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7553,EEA_31615-01-7,2008,2008-01--2008-12,FRDR428B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7558,EEA_3161-01-1,2008,2008-01--2008-12,FRDR2015,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7567,EEA_3161-03-3,2009,2009-01--2009-12,ES12158,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
7571,EEA_3161-01-1,2009,2009-01--2009-12,ES030MSPF0735010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
7607,EEA_3161-02-2,2009,2009-01--2009-12,FRAR18,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7610,EEA_3161-01-1,2009,2009-01--2009-12,FRAR41,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7612,EEA_3161-03-3,2009,2009-01--2009-12,FRAR41,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7618,EEA_3161-03-3,2009,2009-01--2009-12,FRAR48,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7620,EEA_3161-05-5,2009,2009-01--2009-12,FRAR49,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7628,EEA_3161-05-5,2009,2009-01--2009-12,ES014MSPFES-014-NR-163-000-02-00,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
7635,EEA_3161-01-1,2009,2009-01--2009-12,FRGR2017,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7638,EEA_3161-02-2,2009,2009-01--2009-12,FRGR2017,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7646,EEA_3161-03-3,2009,2009-01--2009-12,FRAR50,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7662,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0538,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7664,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0543,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7666,EEA_31615-01-7,2009,2009-01--2009-12,FRFR251,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7668,EEA_3161-01-1,2009,2009-01--2009-12,FRFR178,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7702,EEA_3161-02-2,2007,2007-01--2007-12,UKSC023032,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
7703,EEA_3161-02-2,2007,2007-01--2007-12,UKSC023346,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
7705,EEA_3161-02-2,2007,2007-01--2007-12,UKSC023265,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
7731,EEA_3161-03-3,2009,2009-01--2009-12,BERW06_MV35R,Belgium,377.379590488771,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004
7733,EEA_3161-03-3,2009,2009-01--2009-12,BERW06_SC09R,Belgium,377.379590488771,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004
7744,EEA_3161-05-5,2009,2009-01--2009-12,ES030MSPF0427021,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
7754,EEA_3161-02-2,2009,2009-01--2009-12,ES12219,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
7790,EEA_3161-02-2,2009,2009-01--2009-12,FRFR242,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7798,EEA_3161-01-1,2009,2009-01--2009-12,FRFRR240_1,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7805,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0002,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7806,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0002,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7808,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0003A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7812,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0547B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7819,EEA_3161-01-1,2009,2009-01--2009-12,FRAR49,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7827,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0538,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7836,EEA_3161-05-5,2009,2009-01--2009-12,FRFR330B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7844,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0003A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7846,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0161A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7849,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0161A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7856,EEA_3161-02-2,2009,2009-01--2009-12,FRAR49,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7873,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0162,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
7929,EEA_3161-02-2,2008,2008-01--2008-12,UKSC006586,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
7930,EEA_3161-02-2,2008,2008-01--2008-12,UKSC010101,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8001,EEA_3161-02-2,2006,2006-01--2006-12,UKSC006499,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8018,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0094,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8039,EEA_3161-03-3,2009,2009-01--2009-12,ES030MSPF0427021,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8043,EEA_3161-05-5,2009,2009-01--2009-12,ES12122,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8044,EEA_3161-02-2,2009,2009-01--2009-12,ES12122,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8050,EEA_3161-02-2,2009,2009-01--2009-12,ES030MSPF0427021,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8052,EEA_3161-02-2,2006,2006-01--2006-12,UKGB103023075801,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8055,EEA_31615-01-7,2008,2008-01--2008-12,UKGB103023075801,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8058,EEA_3161-02-2,2007,2007-01--2007-12,UKGB103023074790,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8105,EEA_3161-02-2,2007,2007-01--2007-12,UKGB103023075801,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8112,EEA_31615-01-7,2008,2008-01--2008-12,UKGB103023074790,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8149,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0381,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8174,EEA_3161-02-2,2009,2009-01--2009-12,ES030MSPF0717010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
8269,EEA_3161-02-2,2008,2008-01--2008-12,UKGB104027057770,United Kingdom,274.70898193692403,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
8352,EEA_3161-01-1,2009,2009-01--2009-12,FRAR40,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8353,EEA_3161-05-5,2009,2009-01--2009-12,FRAR40,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8356,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0546,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8357,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0546,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8358,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0548,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8365,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0545,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8379,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0547B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8383,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0549A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8386,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0550,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8390,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0544,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8404,EEA_31615-01-7,2009,2009-01--2009-12,FRAR04,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8407,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0549A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8409,EEA_31615-01-7,2009,2009-01--2009-12,FRAR40,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8412,EEA_3161-05-5,2009,2009-01--2009-12,FRAR57,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8413,EEA_31615-01-7,2009,2009-01--2009-12,FRAR57,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8419,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0548,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8420,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0550,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8429,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0548,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8434,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0545,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8435,EEA_3161-02-2,2009,2009-01--2009-12,FRAR57,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8443,EEA_3161-05-5,2009,2009-01--2009-12,FRAR06,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8444,EEA_31615-01-7,2009,2009-01--2009-12,FRAR06,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
8446,EEA_3161-05-5,2009,2009-01--2009-12,FRAR51,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
